,created_at,id,full_text,cleaned_text,entities,retweet_count,favorite_count,CountyId,user_name,user_followers_count,user_friends_count,user_listed_count,favourites_count,user_location,geo,neg,neu,pos,compound
125,2020-02-16 22:06:30+00:00,1229165178584887296,"Bummed me out to read Chinatown’s restaurants have been struggling because of misplaced fear about the Coronavirus, so we headed there yesterday for a terrific lunch.  #familytime #weekend #youarebeautiful @ Chicago… https://t.co/tTrRm2hUHY","bummed read chinatown ’ restaurants struggling misplaced fear headed yesterday terrific lunch familytime weekend youarebeautiful chicago…
","{'hashtags': [{'text': 'familytime', 'indices': [168, 179]}, {'text': 'weekend', 'indices': [180, 188]}, {'text': 'youarebeautiful', 'indices': [189, 205]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/tTrRm2hUHY', 'expanded_url': 'https://www.instagram.com/p/B8pNd_MhEZm/?igshid=h5oopf0cd8pu', 'display_url': 'instagram.com/p/B8pNd_MhEZm/…', 'indices': [217, 240]}]}",0,3,42097.0,Dan M. Parker,144,785,2,12307,"Oak Park, IL, USA","[-87.63293, 41.85166]",0.284,0.569,0.147,-0.4404
126,2020-02-16 22:09:14+00:00,1229165867398815744,"Just posted a photo @ Corona, New York https://t.co/cQ1IRDmHAL","posted photo new york
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/cQ1IRDmHAL', 'expanded_url': 'https://www.instagram.com/p/B8pNyG4B_DJWqbK6yoyeax-_kRhsrqATsfSJTI0/?igshid=1w0ct2gvo2m18', 'display_url': 'instagram.com/p/B8pNyG4B_DJW…', 'indices': [39, 62]}]}",0,0,48213.0,Jehannette,1320,656,3,53764,New York,"[-73.8603, 40.7472]",0.0,1.0,0.0,0.0
127,2020-02-16 22:51:21+00:00,1229176467667419136,"This is how you know it was a great rodeo this year! We tip our hats to you AGRA!
#AGRArodeo #TimeForANap #tucsonpride1977 #TurnOut #TiredBroncos

Photo Credit: Mr Tucson Pride, Justin  Deeper-Love @ Rancho Corona https://t.co/FHDPUBqV8W","know great rodeo year tip hats agra agrarodeo timeforanap tucsonpride turnout tiredbroncos photo credit mr tucson pride justin deeperlove rancho
","{'hashtags': [{'text': 'AGRArodeo', 'indices': [82, 92]}, {'text': 'TimeForANap', 'indices': [93, 105]}, {'text': 'tucsonpride1977', 'indices': [106, 122]}, {'text': 'TurnOut', 'indices': [123, 131]}, {'text': 'TiredBroncos', 'indices': [132, 145]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/FHDPUBqV8W', 'expanded_url': 'https://www.instagram.com/p/B8pSmfPBVI5/?igshid=1c0dt93oyzcav', 'display_url': 'instagram.com/p/B8pSmfPBVI5/…', 'indices': [214, 237]}]}",0,0,4019.0,Tucson Pride,774,1829,15,76,"Tucson, AZ","[-112.1204347, 33.3768394]",0.0,0.651,0.349,0.8442
128,2020-02-15 23:04:04+00:00,1228817281809031168,White House Considers Halting GE Venture’s Engine Deliveries to China https://t.co/GTQfVi7iy8,"white house considers halting ge venture ’ engine deliveries china
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/GTQfVi7iy8', 'expanded_url': 'https://www.wsj.com/articles/trump-administration-considers-halting-ge-ventures-engine-deliveries-to-china-11581790083', 'display_url': 'wsj.com/articles/trump…', 'indices': [70, 93]}]}",0,0,51775.0,Steve Jenkins,422,940,23,336,"Salem, VA","[-79.939769, 37.2745292]",0.0,1.0,0.0,0.0
129,2020-02-15 23:50:46+00:00,1228829031749083140,Pregaming Foxworthy!⚡️🇺🇸 - Drinking a Corona Extra by @GrupoModelo_MX @ Harrahs Event Center  — https://t.co/U8oV3mf0gj,"pregaming foxwohy⚡️🇺🇸 drinking extra grupomodelomx harrahs event center —
","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'GrupoModelo_MX', 'name': 'Grupo Modelo MX', 'id': 3243569882, 'id_str': '3243569882', 'indices': [54, 69]}], 'urls': [{'url': 'https://t.co/U8oV3mf0gj', 'expanded_url': 'http://untp.beer/s/c867247039', 'display_url': 'untp.beer/s/c867247039', 'indices': [96, 119]}]}",0,0,,Sunny Daze,1170,819,29,21881,,"[-83.3018, 35.4699]",0.0,1.0,0.0,0.0
130,2020-02-15 23:53:12+00:00,1228829643924529154,Another Saturday hike up #chinaflats. Nice to run into @iSmile4Life @jjstarbuckle @ China Flat Trail https://t.co/8Ghzdk7txj,"another saturday hike chinaflats nice run ismilelife jjstarbuckle china flat trail
","{'hashtags': [{'text': 'chinaflats', 'indices': [25, 36]}], 'symbols': [], 'user_mentions': [{'screen_name': 'iSmile4Life', 'name': 'DeeLatte', 'id': 24805861, 'id_str': '24805861', 'indices': [55, 67]}, {'screen_name': 'JJStarbuckle', 'name': 'JLo', 'id': 326272099, 'id_str': '326272099', 'indices': [68, 81]}], 'urls': [{'url': 'https://t.co/8Ghzdk7txj', 'expanded_url': 'https://www.instagram.com/p/B8m04idDYdh8EI1gNh0ZaQT4BxtDERoqZKiH8Q0/?igshid=1tvr0bla1ohsm', 'display_url': 'instagram.com/p/B8m04idDYdh8…', 'indices': [101, 124]}]}",0,1,,hondo⛳️,151,613,0,9418,,"[-118.77141116, 34.20220991]",0.0,0.781,0.219,0.4215
131,2020-02-16 08:14:49+00:00,1228955879061491712,"Enjoyed the beautiful sunset with my boo, and witnessed a surprise proposal. All in all a splendid day with andrizzel_95! #adventuresofAndreandAngela @ Corona Heights, San Francisco https://t.co/XNmXDituxv","enjoyed beautiful sunset boo witnessed surprise proposal splendid day andrizzel adventuresofandreandangela heights san francisco
","{'hashtags': [{'text': 'adventuresofAndreandAngela', 'indices': [122, 149]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/XNmXDituxv', 'expanded_url': 'https://www.instagram.com/p/B8nuSjMDXoz/?igshid=65h2633vfro5', 'display_url': 'instagram.com/p/B8nuSjMDXoz/…', 'indices': [182, 205]}]}",0,0,,Angela D,42,103,15,82,,"[-122.43856987, 37.76442532]",0.0,0.433,0.567,0.9201
132,2020-02-18 08:12:09+00:00,1229679985511878657,"A condition more serious than the Corona and Ebola virus put together!! Please take the suggested course of action!🤪 #instahumor #auntyacid #quoteoftheday #laugh #humor #lol #idiot @ Naperville, Illinois https://t.co/vlLo2kM0uy","condition serious ebola put together please take suggested course action🤪 instahumor auntyacid quoteoftheday laugh humor lol idiot naperville illinois
","{'hashtags': [{'text': 'instahumor', 'indices': [117, 128]}, {'text': 'auntyacid', 'indices': [129, 139]}, {'text': 'quoteoftheday', 'indices': [140, 154]}, {'text': 'laugh', 'indices': [155, 161]}, {'text': 'humor', 'indices': [162, 168]}, {'text': 'lol', 'indices': [169, 173]}, {'text': 'idiot', 'indices': [174, 180]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/vlLo2kM0uy', 'expanded_url': 'https://www.instagram.com/p/B8s3kxkhPOf/?igshid=9585xgqsa4g', 'display_url': 'instagram.com/p/B8s3kxkhPOf/…', 'indices': [204, 227]}]}",0,1,17031.0,sonia farooq,251,95,15,142,"chicago, usa","[-88.1557, 41.7498]",0.162,0.458,0.38,0.7351
133,2020-02-16 16:04:36+00:00,1229074103702867968,Beach time! Your #meditation of the day! @ Corona del Mar State Beach https://t.co/MpUPMzCgXo,"beach time meditation day del mar state beach
","{'hashtags': [{'text': 'meditation', 'indices': [17, 28]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/MpUPMzCgXo', 'expanded_url': 'https://www.instagram.com/p/B8oj8vugPQ7/?igshid=8ucr0t02b9ew', 'display_url': 'instagram.com/p/B8oj8vugPQ7/…', 'indices': [70, 93]}]}",0,0,53035.0,Ariel F. Hubbard,363,768,44,849,"Seattle, WA","[-117.875, 33.5936]",0.0,1.0,0.0,0.0
134,2020-02-16 16:08:03+00:00,1229074972791971840,"It’s my #MortalKombat #cosplay/coronavirus look 👀... thinking of wearing this on the plane tomorrow. Thoughts 😂? @ SoHo, Manhattan https://t.co/nx9YEwqz46","’ moalkombat cosplay look 👀 thinking wearing plane tomorrow thoughts 😂 soho manhattan
","{'hashtags': [{'text': 'MortalKombat', 'indices': [8, 21]}, {'text': 'cosplay', 'indices': [22, 30]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/nx9YEwqz46', 'expanded_url': 'https://www.instagram.com/p/B8okcljg8M_/?igshid=14kq00pvfd42t', 'display_url': 'instagram.com/p/B8okcljg8M_/…', 'indices': [131, 154]}]}",0,3,36061.0,Paula Froelich 🤔,22789,5102,584,26311,NYC,"[-74.000833, 40.723056]",0.0,1.0,0.0,0.0
135,2020-02-16 16:18:58+00:00,1229077721361371138,"Love my brand BallN Prep! #BetOnBlack #betonyourself thanks Creative Designs @ Corona, California https://t.co/Uzg281sdQA","love brand balln prep betonblack betonyourself thanks creative designs california
","{'hashtags': [{'text': 'BetOnBlack', 'indices': [26, 37]}, {'text': 'betonyourself', 'indices': [38, 52]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Uzg281sdQA', 'expanded_url': 'https://www.instagram.com/p/B8olsatBL3d/?igshid=q0glgutk3aw5', 'display_url': 'instagram.com/p/B8olsatBL3d/…', 'indices': [98, 121]}]}",0,4,6037.0,Prentice Beverly,16874,11967,72,62613,"Los Angeles, CA","[-117.566, 33.8753]",0.0,0.412,0.588,0.875
136,2020-02-18 07:21:06+00:00,1229667138522107906,#Apple #Iphone #Coronavirus Apple's revenue is taking a hit as coronavirus creates 'supply constraints' on iPhone https://t.co/oPtBp3BMY2 https://t.co/pnWyXglm6W,"apple iphone apples revenue taking hit creates supply constraints iphone
","{'hashtags': [{'text': 'Apple', 'indices': [0, 6]}, {'text': 'Iphone', 'indices': [7, 14]}, {'text': 'Coronavirus', 'indices': [15, 27]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/oPtBp3BMY2', 'expanded_url': 'http://dlvr.it/RQFMP4', 'display_url': 'dlvr.it/RQFMP4', 'indices': [114, 137]}], 'media': [{'id': 1229667136643031042, 'id_str': '1229667136643031042', 'indices': [138, 161], 'media_url': 'http://pbs.twimg.com/media/ERCnvueUYAI8Fsl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ERCnvueUYAI8Fsl.jpg', 'url': 'https://t.co/pnWyXglm6W', 'display_url': 'pic.twitter.com/pnWyXglm6W', 'expanded_url': 'https://twitter.com/Principal_IT/status/1229667138522107906/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 630, 'resize': 'fit'}, 'small': {'w': 680, 'h': 357, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 630, 'resize': 'fit'}}}]}",0,0,12011.0,Principal-IT,623,1608,3,13,"Miramar, FL","[-80.28091469, 25.97734614]",0.0,0.811,0.189,0.2732
137,2020-02-18 07:25:01+00:00,1229668125278269440,Thoughts? San Francisco:: Coronavirus Evacuees Get Ready To Return Home As More Arrive At Travis AFB https://t.co/Oix8Sm4C8l #Coronavirus #CoronavirusInternational #China @HainesForSF 2020,"thoughts san francisco evacuees get ready return home arrive travis afb international china hainesforsf
","{'hashtags': [{'text': 'Coronavirus', 'indices': [125, 137]}, {'text': 'CoronavirusInternational', 'indices': [138, 163]}, {'text': 'China', 'indices': [164, 170]}], 'symbols': [], 'user_mentions': [{'screen_name': 'HainesForSF', 'name': 'Shaun Haines 力是亮', 'id': 853007708814954496, 'id_str': '853007708814954496', 'indices': [171, 183]}], 'urls': [{'url': 'https://t.co/Oix8Sm4C8l', 'expanded_url': 'http://dlvr.it/RQFMvV', 'display_url': 'dlvr.it/RQFMvV', 'indices': [101, 124]}]}",0,0,6075.0,Shaun Haines 力是亮,0,4969,0,7468,"San Francisco, CA","[-122.3958528, 37.7929728]",0.0,0.839,0.161,0.3612
138,2020-02-18 07:53:39+00:00,1229675330803314688,"Oh, my lawdy. I cannot unsee this!  HELP!!! @ Corona, California https://t.co/k23rgijud6","oh lawdy unsee help california
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/k23rgijud6', 'expanded_url': 'https://www.instagram.com/p/B8s1dV_Acj5/?igshid=lner5hsupnj2', 'display_url': 'instagram.com/p/B8s1dV_Acj5/…', 'indices': [65, 88]}]}",0,0,6065.0,Robin Redd,119,47,7,35,"Corona, CA","[-117.566, 33.8753]",0.0,0.597,0.403,0.4019
139,2020-02-17 00:04:24+00:00,1229194852820275201,"Acaba de publicar una foto en Corona, New York https://t.co/gcakcHPxft","acaba de publicar una foto en new york
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/gcakcHPxft', 'expanded_url': 'https://www.instagram.com/p/B8pa9wnJ9Pm/?igshid=1s22nu1uhego1', 'display_url': 'instagram.com/p/B8pa9wnJ9Pm/…', 'indices': [47, 70]}]}",0,0,,Joseph Loveras,252,622,6,44,,"[-73.8603, 40.7472]",0.0,1.0,0.0,0.0
140,2020-02-17 00:04:53+00:00,1229194972852838406,"🤔🤔🤔 en Corona, New York https://t.co/7LPBhPYy3m","🤔🤔🤔 en new york
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/7LPBhPYy3m', 'expanded_url': 'https://www.instagram.com/p/B8pbBHoJpuG/?igshid=1k8fipm7qme3z', 'display_url': 'instagram.com/p/B8pbBHoJpuG/…', 'indices': [24, 47]}]}",0,0,,Joseph Loveras,252,622,6,44,,"[-73.8603, 40.7472]",0.0,1.0,0.0,0.0
141,2020-02-17 00:05:53+00:00,1229195225354117121,"Acaba de publicar una foto en Corona, New York https://t.co/his7RtoVcd","acaba de publicar una foto en new york
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/his7RtoVcd', 'expanded_url': 'https://www.instagram.com/p/B8pbIlhJy1q/?igshid=qk0lb9goyw2y', 'display_url': 'instagram.com/p/B8pbIlhJy1q/…', 'indices': [47, 70]}]}",0,0,,Joseph Loveras,252,622,6,44,,"[-73.8603, 40.7472]",0.0,1.0,0.0,0.0
142,2020-02-17 00:06:34+00:00,1229195395126976517,"Thank you all for the Birthday wishes. @ Corona, New York https://t.co/PBEdmlq4Y6","thank bihday wishes new york
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/PBEdmlq4Y6', 'expanded_url': 'https://www.instagram.com/p/B8pbNczl1yE/?igshid=1rw0yunjqfr7x', 'display_url': 'instagram.com/p/B8pbNczl1yE/…', 'indices': [58, 81]}]}",0,0,36061.0,Tony Fernandez,568,431,20,52,NYC,"[-73.8603, 40.7472]",0.0,0.423,0.577,0.4767
143,2020-02-18 04:14:12+00:00,1229620101315547136,site seeing part 3 @ China Man's Hat Oahu https://t.co/QgNdhz8N6n,"site seeing pa china mans hat oahu
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/QgNdhz8N6n', 'expanded_url': 'https://www.instagram.com/p/B8scV_Ng7AC3Ef7jCs1LK_m0Bb0jfkPgbqs35M0/?igshid=u1fwznbdqxk1', 'display_url': 'instagram.com/p/B8scV_Ng7AC3…', 'indices': [42, 65]}]}",0,0,,Priscilla Hammonds,287,468,2,3499,,"[-157.8626522, 21.310327]",0.0,1.0,0.0,0.0
144,2020-02-18 04:24:03+00:00,1229622582942535680,"CORONAVIRUS gotta be stopped ASAP  🛑 As it’s spelled 😂😂 qafmemes somal_memes https://t.co/GGGeSTskos #qafmemes #somalifunnyvideos #somalia #coronavirus coronaviruss @ Federal Way, Washington https://t.co/fZrNSVzQqU","got ta stopped asap 🛑 ’ spelled 😂😂 qafmemes somalmemes qafmemes somalifunnyvideos somalia federal way washington
","{'hashtags': [{'text': 'qafmemes', 'indices': [101, 110]}, {'text': 'somalifunnyvideos', 'indices': [111, 129]}, {'text': 'somalia', 'indices': [130, 138]}, {'text': 'coronavirus', 'indices': [139, 151]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/GGGeSTskos', 'expanded_url': 'http://somali.media', 'display_url': 'somali.media', 'indices': [77, 100]}, {'url': 'https://t.co/fZrNSVzQqU', 'expanded_url': 'https://www.instagram.com/p/B8sdMs3hQVL/?igshid=1m8ua04k4jtng', 'display_url': 'instagram.com/p/B8sdMs3hQVL/…', 'indices': [191, 214]}]}",0,0,53035.0,NoLimitYasir,18,212,0,400,"Seattle, WA","[-122.32985, 47.30114]",0.128,0.872,0.0,-0.2263
145,2020-02-18 04:59:06+00:00,1229631400573329409,Dinnertime with JM 👍♥️😊🤗😘👏🙏😉🍣🍲🥠 @ China Buffet https://t.co/I1vNgOX6hC,"dinneime jm 👍♥️😊🤗😘👏🙏😉🍣🍲🥠 china buffet
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/I1vNgOX6hC', 'expanded_url': 'https://www.instagram.com/p/B8shewKhYqSUh7k0WcJwC5X6bzuYb8E2dMu0YY0/?igshid=ktinhadnaq00', 'display_url': 'instagram.com/p/B8shewKhYqSU…', 'indices': [47, 70]}]}",0,0,55097.0,Garry,208,685,16,1,"Carson, California","[-118.3467489, 33.80366443]",0.0,1.0,0.0,0.0
146,2020-02-15 19:44:08+00:00,1228766964476268545,Drinking a Corona Extra by @GrupoModelo_MX @ Norwegian Breakaway — https://t.co/kyKPwAnJFg,"drinking extra grupomodelomx norwegian breakaway —
","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'GrupoModelo_MX', 'name': 'Grupo Modelo MX', 'id': 3243569882, 'id_str': '3243569882', 'indices': [27, 42]}], 'urls': [{'url': 'https://t.co/kyKPwAnJFg', 'expanded_url': 'http://untp.beer/s/c866956971', 'display_url': 'untp.beer/s/c866956971', 'indices': [67, 90]}]}",0,0,,Jerry Lukens,10,93,0,156,,"[-80.6281, 28.4159]",0.0,1.0,0.0,0.0
147,2020-02-15 19:47:27+00:00,1228767799310528513,"Happy Saturday everyone! Come by and check out this 5 bd, 4 bath 🛀 home here in Corona. Open house 🏡 is from 12-4! 1125 Chase Circle Corona, Ca. @ Corona, California https://t.co/t7huw9CS1C","happy saturday everyone come check bd bath 🛀 home open house 🏡 chase circle ca california
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/t7huw9CS1C', 'expanded_url': 'https://www.instagram.com/p/B8mYwllplsB/?igshid=u86h8oynunih', 'display_url': 'instagram.com/p/B8mYwllplsB/…', 'indices': [166, 189]}]}",0,1,35027.0,Liz Leonard,21,183,0,180,"Corona, California","[-117.566, 33.8753]",0.0,0.778,0.222,0.5719
148,2020-02-16 17:00:33+00:00,1229088185428430850,"WDH says the risk of an ongoing outbreak of the 2019 novel coronavirus causing international concern remains low in Wyoming; however, the state is currently experiencing widespread influenza activity: https://t.co/YQVXjWE4ts

#coronavirus #gillettewy #flu #washyourhands https://t.co/DD6PPCkcLB","wdh says risk ongoing outbreak novel causing international concern remains low wyoming however state currently experiencing widespread influenza activity gillettewy flu washyourhands
","{'hashtags': [{'text': 'coronavirus', 'indices': [226, 238]}, {'text': 'gillettewy', 'indices': [239, 250]}, {'text': 'flu', 'indices': [251, 255]}, {'text': 'washyourhands', 'indices': [256, 270]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/YQVXjWE4ts', 'expanded_url': 'http://www.cchwyo.org/CCH_Health_Connect/2020/February/Coronavirus_Outbreak_Risk_Remains_Low_in_Wyoming.aspx', 'display_url': 'cchwyo.org/CCH_Health_Con…', 'indices': [201, 224]}], 'media': [{'id': 1229088182693748736, 'id_str': '1229088182693748736', 'indices': [271, 294], 'media_url': 'http://pbs.twimg.com/media/EQ6ZMK8XYAA5PS4.png', 'media_url_https': 'https://pbs.twimg.com/media/EQ6ZMK8XYAA5PS4.png', 'url': 'https://t.co/DD6PPCkcLB', 'display_url': 'pic.twitter.com/DD6PPCkcLB', 'expanded_url': 'https://twitter.com/cchwyo/status/1229088185428430850/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 800, 'resize': 'fit'}, 'large': {'w': 800, 'h': 800, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}",0,0,56005.0,CC Health,1462,211,39,53,"Gillette, WY","[-105.502522, 44.2847711]",0.251,0.664,0.085,-0.5423
149,2020-02-16 17:03:42+00:00,1229088978764206081,#sundayfunday #sundaymorning #exercise #running #flushing #gayathlete #nyc #fitness #fitnessmotivation #fitnessjourney @ Flushing Meadows - Corona Park https://t.co/Lvkjj51Llq,"sundayfunday sundaymorning exercise running flushing gayathlete nyc fitness fitnessmotivation fitnessjourney flushing meadows park
","{'hashtags': [{'text': 'sundayfunday', 'indices': [0, 13]}, {'text': 'sundaymorning', 'indices': [14, 28]}, {'text': 'exercise', 'indices': [29, 38]}, {'text': 'running', 'indices': [39, 47]}, {'text': 'flushing', 'indices': [48, 57]}, {'text': 'gayathlete', 'indices': [58, 69]}, {'text': 'nyc', 'indices': [70, 74]}, {'text': 'fitness', 'indices': [75, 83]}, {'text': 'fitnessmotivation', 'indices': [84, 102]}, {'text': 'fitnessjourney', 'indices': [103, 118]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Lvkjj51Llq', 'expanded_url': 'https://www.instagram.com/p/B8oq0I_jTuX/?igshid=jj8q2dn419o0', 'display_url': 'instagram.com/p/B8oq0I_jTuX/…', 'indices': [152, 175]}]}",0,0,36061.0,HRH Byron C. James,612,3372,37,3685,New York City,"[-73.84350331, 40.74593584]",0.0,0.851,0.149,0.2732
150,2020-02-17 07:49:28+00:00,1229311887072006146,Just going to leave this here: https://t.co/Np4cPvHiAD https://t.co/aDPEZcRFZx,"going leave
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Np4cPvHiAD', 'expanded_url': 'https://en.m.wikipedia.org/wiki/Rainbow_Six_(novel)#Plot_Summary', 'display_url': 'en.m.wikipedia.org/wiki/Rainbow_S…', 'indices': [31, 54]}, {'url': 'https://t.co/aDPEZcRFZx', 'expanded_url': 'https://twitter.com/rachel_cheung1/status/1229304200217141248', 'display_url': 'twitter.com/rachel_cheung1…', 'indices': [55, 78]}]}",0,0,20161.0,David Trudo,816,234,27,246,Manhattan,"[-73.95105682, 40.65982056]",0.545,0.455,0.0,-0.0516
151,2020-02-17 21:43:19+00:00,1229521732177780736,"The fifth generation of Yang-style Taichi, Master Fu Shenyuan (1931–2017, 傅聲遠先師) with the Chairman of China Wushu Association, Mr. Xu Cai (中國武術協會主席徐才). 

Master Fu Shenyuan is the disciple and son of the Grand… https://t.co/oWYfGQeS77","fifth generation yangstyle taichi master fu shenyuan – 傅聲遠先師 chairman china wushu association mr xu cai 中國武術協會主席徐才 master fu shenyuan disciple son grand…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/oWYfGQeS77', 'expanded_url': 'https://www.instagram.com/p/B8rvnAhpKo_/?igshid=1t6kd8e20z1un', 'display_url': 'instagram.com/p/B8rvnAhpKo_/…', 'indices': [211, 234]}]}",0,0,,Shifuchangrong,1,1,0,2,,"[-73.989722, 40.717222]",0.32,0.68,0.0,-0.886
152,2020-02-20 07:15:03+00:00,1230390392983408640,"2.8 magnitude #earthquake. 20 mi from China Lake Acres, CA, #UnitedStates https://t.co/SA3NwT9uIR","magnitude eahquake mi china lake acres ca unitedstates
","{'hashtags': [{'text': 'earthquake', 'indices': [14, 25]}, {'text': 'UnitedStates', 'indices': [60, 73]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/SA3NwT9uIR', 'expanded_url': 'http://www.earthquaketrack.com/quakes/2020-02-20-07-12-30-utc-2-8-2', 'display_url': 'earthquaketrack.com/quakes/2020-02…', 'indices': [74, 97]}]}",0,5,6037.0,Southern CA Quakes,41512,14,266,1,Los Angeles,"[-117.707, 35.929]",0.0,1.0,0.0,0.0
153,2020-02-20 07:15:04+00:00,1230390393797107713,"2.8 magnitude #earthquake. 32 km from China Lake Acres, CA, ##UnitedStates https://t.co/RPoNoQj9I2","magnitude eahquake km china lake acres ca unitedstates
","{'hashtags': [{'text': 'earthquake', 'indices': [14, 25]}, {'text': 'UnitedStates', 'indices': [61, 74]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/RPoNoQj9I2', 'expanded_url': 'http://www.earthquaketrack.com/quakes/2020-02-20-07-12-30-utc-2-8-2', 'display_url': 'earthquaketrack.com/quakes/2020-02…', 'indices': [75, 98]}]}",5,2,,Earthquake Alerts,190513,10,1347,21,,"[-117.707, 35.929]",0.0,1.0,0.0,0.0
154,2020-02-20 07:33:04+00:00,1230394923314114560,Thoughts? San Francisco:: Palo Alto Woman Back From Coronavirus Quarantine Says Business Taking A Hit https://t.co/8yAHDON60O #Business #Coronavirus #Local #News #SouthBayNews @HainesForSF 2020,"thoughts san francisco palo alto woman back quarantine says business taking hit business local news southbaynews hainesforsf
","{'hashtags': [{'text': 'Business', 'indices': [126, 135]}, {'text': 'Coronavirus', 'indices': [136, 148]}, {'text': 'Local', 'indices': [149, 155]}, {'text': 'News', 'indices': [156, 161]}, {'text': 'SouthBayNews', 'indices': [162, 175]}], 'symbols': [], 'user_mentions': [{'screen_name': 'HainesForSF', 'name': 'Shaun Haines 力是亮', 'id': 853007708814954496, 'id_str': '853007708814954496', 'indices': [176, 188]}], 'urls': [{'url': 'https://t.co/8yAHDON60O', 'expanded_url': 'http://dlvr.it/RQNqRS', 'display_url': 'dlvr.it/RQNqRS', 'indices': [102, 125]}]}",2,2,6075.0,Shaun Haines 力是亮,0,4971,0,7468,"San Francisco, CA","[-122.3958528, 37.7929728]",0.0,1.0,0.0,0.0
155,2020-02-18 21:08:03+00:00,1229875245470765056,How long can the new coronavirus last on surfaces? - https://t.co/tNcLMlPHZ0 https://t.co/OkGeZRsQeu https://t.co/lwAOTISHTv,"long new last surfaces
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/tNcLMlPHZ0', 'expanded_url': 'http://Livescience.com', 'display_url': 'Livescience.com', 'indices': [53, 76]}, {'url': 'https://t.co/OkGeZRsQeu', 'expanded_url': 'http://dlvr.it/RQHrvf', 'display_url': 'dlvr.it/RQHrvf', 'indices': [77, 100]}], 'media': [{'id': 1229875243923070976, 'id_str': '1229875243923070976', 'indices': [101, 124], 'media_url': 'http://pbs.twimg.com/media/ERFlBKgU4AAVoqT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ERFlBKgU4AAVoqT.jpg', 'url': 'https://t.co/lwAOTISHTv', 'display_url': 'pic.twitter.com/lwAOTISHTv', 'expanded_url': 'https://twitter.com/DuaneHutchins/status/1229875245470765056/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 471, 'resize': 'fit'}, 'large': {'w': 799, 'h': 554, 'resize': 'fit'}, 'medium': {'w': 799, 'h': 554, 'resize': 'fit'}}}]}",0,0,42069.0,Duane Hutchins,2872,3317,56,58,"Scranton, PA USA","[-75.7080613, 41.3854908]",0.0,1.0,0.0,0.0
