,created_at,id,full_text,cleaned_text,entities,retweet_count,favorite_count,CountyId,user_name,user_followers_count,user_friends_count,user_listed_count,favourites_count,user_location,geo,neg,neu,pos,compound
292,2020-03-04 12:16:38+00:00,1235177327782326273,#Germs #Coronavirus #Tech Can sanitizing your iPhone with UV light protect you from coronavirus? https://t.co/OAMB491vmu https://t.co/2mXQvKYTdb,"germs tech sanitizing iphone uv light protect
","{'hashtags': [{'text': 'Germs', 'indices': [0, 6]}, {'text': 'Coronavirus', 'indices': [7, 19]}, {'text': 'Tech', 'indices': [20, 25]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OAMB491vmu', 'expanded_url': 'http://dlvr.it/RRD9ml', 'display_url': 'dlvr.it/RRD9ml', 'indices': [97, 120]}], 'media': [{'id': 1235177326171717634, 'id_str': '1235177326171717634', 'indices': [121, 144], 'media_url': 'http://pbs.twimg.com/media/ESQ7O-EVAAIbrGg.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ESQ7O-EVAAIbrGg.jpg', 'url': 'https://t.co/2mXQvKYTdb', 'display_url': 'pic.twitter.com/2mXQvKYTdb', 'expanded_url': 'https://twitter.com/Principal_IT/status/1235177327782326273/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1200, 'h': 630, 'resize': 'fit'}, 'small': {'w': 680, 'h': 357, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 630, 'resize': 'fit'}}}]}",1,0,12011.0,Principal-IT,622,1608,4,13,"Miramar, FL","[-80.28091469, 25.97734614]",0.0,0.698,0.302,0.3818
293,2020-03-04 12:53:24+00:00,1235186580270305281,"Here’s some middle of the week mortgage humor 😂
.
.
But seriously, with all the Corona Virus 🦠 chatter, we should be talking about how low interest rates 📉 are and how much 💰 you can save by refinancing your home… https://t.co/iI7OpxhMzV","’ middle week mogage humor 😂 seriously 🦠 chatter talking low interest rates 📉 much 💰 save refinancing home…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/iI7OpxhMzV', 'expanded_url': 'https://www.instagram.com/p/B9T_rwpgKbA/?igshid=dt4cw7w8lcox', 'display_url': 'instagram.com/p/B9T_rwpgKbA/…', 'indices': [214, 237]}]}",0,0,6019.0,Eric Becerra,158,298,4,3,"Fresno,ca","[-119.80627, 36.84605141]",0.18,0.427,0.393,0.6705
294,2020-03-04 12:46:34+00:00,1235184861641613318,"Solid Coronavirus precautions in place on the LIRR. #ifeelsafe #dustmop #lirr #commuterlife #coronavirus *coughcough* @ Syosset, New York https://t.co/h6gXhln9e7","solid precautions place lirr ifeelsafe dustmop lirr commuterlife coughcough syosset new york
","{'hashtags': [{'text': 'ifeelsafe', 'indices': [52, 62]}, {'text': 'dustmop', 'indices': [63, 71]}, {'text': 'lirr', 'indices': [72, 77]}, {'text': 'commuterlife', 'indices': [78, 91]}, {'text': 'coronavirus', 'indices': [92, 104]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/h6gXhln9e7', 'expanded_url': 'https://www.instagram.com/p/B9T-UmiJj3ykZ-SnViWan6rSvwzO2FD2UuO8-E0/?igshid=14apirk01nglp', 'display_url': 'instagram.com/p/B9T-UmiJj3yk…', 'indices': [138, 161]}]}",0,1,36059.0,Frankieg,91,183,2,9407,Syosset,"[-73.5009, 40.8127]",0.0,0.873,0.127,0.1531
295,2020-03-04 12:46:06+00:00,1235184743693590528,"Old school remedy #coronavirus #cov19 @ New York, New York https://t.co/2LXsbh9aXU","old school remedy cov new york new york
","{'hashtags': [{'text': 'coronavirus', 'indices': [18, 30]}, {'text': 'cov19', 'indices': [31, 37]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/2LXsbh9aXU', 'expanded_url': 'https://www.instagram.com/p/B9T-2Y1BPcq/?igshid=2jpidrxlsdil', 'display_url': 'instagram.com/p/B9T-2Y1BPcq/…', 'indices': [59, 82]}]}",0,0,48213.0,Alejandro,601,1091,19,81,NEW YORK,"[-74.0064, 40.7142]",0.0,1.0,0.0,0.0
296,2020-03-04 12:36:41+00:00,1235182373626499073,"😷Can’t decide which of these #facemask memes for #coronavirus were best so used all 3.
•
⁉️Which ONE of these 3 is your favorite?
👇🏻👇🏻COMMENT with your vote for 1, 2, or 3 below!
👏🏻👏🏻 #washyourhands @ Massachusetts… https://t.co/bispdxinaY","😷can ’ decide facemask memes best used • ⁉️which one favorite 👇🏻👇🏻comment vote 👏🏻👏🏻 washyourhands massachusetts…
","{'hashtags': [{'text': 'facemask', 'indices': [29, 38]}, {'text': 'coronavirus', 'indices': [49, 61]}, {'text': 'washyourhands', 'indices': [184, 198]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/bispdxinaY', 'expanded_url': 'https://www.instagram.com/p/B9T9xTQJRMs/?igshid=27e1owtx11a5', 'display_url': 'instagram.com/p/B9T9xTQJRMs/…', 'indices': [216, 239]}]}",0,0,42003.0,"Dr. Adam Martin, PharmD",449,130,12,4632,"Pittsburgh, PA, USA","[-71.10129049, 42.3366793]",0.0,0.625,0.375,0.802
297,2020-03-04 12:16:32+00:00,1235177303765733383,Thoughts? San Francisco :: A coronavirus danger: Touching your face. Here is how to stop doing it: All it takes is just one virus to hitch a ride on a contaminated finger. https://t.co/zUxTx36O1H #Health #Medicine,"thoughts san francisco danger touching face stop takes one hitch ride contaminated finger health medicine
","{'hashtags': [{'text': 'Health', 'indices': [196, 203]}, {'text': 'Medicine', 'indices': [204, 213]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/zUxTx36O1H', 'expanded_url': 'http://dlvr.it/RRD9hm', 'display_url': 'dlvr.it/RRD9hm', 'indices': [172, 195]}]}",0,0,6081.0,Shaun Haines 力是亮,1,4971,0,7467,"San Francisco, CA","[-122.40294686, 37.71235651]",0.301,0.699,0.0,-0.6808
298,2020-03-04 12:16:33+00:00,1235177307544805378,#HandSanitizer #Coronavirus #Culture 14 ways to greet someone that don't involve shaking hands https://t.co/lVzsIgZk2W https://t.co/SdFLQKEZij,"handsanitizer culture ways greet someone dont involve shaking hands
","{'hashtags': [{'text': 'HandSanitizer', 'indices': [0, 14]}, {'text': 'Coronavirus', 'indices': [15, 27]}, {'text': 'Culture', 'indices': [28, 36]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/lVzsIgZk2W', 'expanded_url': 'http://dlvr.it/RRD9gF', 'display_url': 'dlvr.it/RRD9gF', 'indices': [95, 118]}], 'media': [{'id': 1235177305187561479, 'id_str': '1235177305187561479', 'indices': [119, 142], 'media_url': 'http://pbs.twimg.com/media/ESQ7Nv5UMAcz-_l.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ESQ7Nv5UMAcz-_l.jpg', 'url': 'https://t.co/SdFLQKEZij', 'display_url': 'pic.twitter.com/SdFLQKEZij', 'expanded_url': 'https://twitter.com/Principal_IT/status/1235177307544805378/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 357, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 630, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 630, 'resize': 'fit'}}}]}",0,0,12011.0,Principal-IT,622,1608,4,13,"Miramar, FL","[-80.28091469, 25.97734614]",0.0,0.647,0.353,0.4249
299,2020-03-04 08:02:49+00:00,1235113455469957120,"#coronavirus2020 #masshysteria #whywerentyouwashingyourhandsallalong #allthehandsanitizer #coronavirus @ Redmond, Washington https://t.co/cSk9IXOk27","masshysteria whywerentyouwashingyourhandsallalong allthehandsanitizer redmond washington
","{'hashtags': [{'text': 'coronavirus2020', 'indices': [0, 16]}, {'text': 'masshysteria', 'indices': [17, 30]}, {'text': 'whywerentyouwashingyourhandsallalong', 'indices': [31, 68]}, {'text': 'allthehandsanitizer', 'indices': [69, 89]}, {'text': 'coronavirus', 'indices': [90, 102]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/cSk9IXOk27', 'expanded_url': 'https://www.instagram.com/p/B9Tebrwl65HENdowPv9kywIUFXHVlUt4edhl-Y0/?igshid=13ayfex83lv8c', 'display_url': 'instagram.com/p/B9Tebrwl65HE…', 'indices': [125, 148]}]}",0,0,51157.0,Greta Shirdon,19,82,0,61,Washington ,"[-122.124, 47.6694]",0.0,1.0,0.0,0.0
300,2020-03-04 08:45:04+00:00,1235124085547360256,Loris Capirossi 'overtakes' the Coronavirus: he is in Qatar for the GP: Living in Montecarlo is not subject to limitations for Italian citizens and can follow the Moto2 and Moto3 races in the Race Direction https://t.co/RCbVlc9lNt https://t.co/5QPwJY8JdB,"loris capirossi oveakes qatar gp living montecarlo subject limitations italian citizens follow moto moto races race direction
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/RCbVlc9lNt', 'expanded_url': 'https://www.gpone.com/en/2020/03/04/motogp/loris-capirossi-overtakes-the-coronavirus-he-is-in-qatar-for-the-gp.html?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=social', 'display_url': 'gpone.com/en/2020/03/04/…', 'indices': [207, 230]}], 'media': [{'id': 1235124083492147200, 'id_str': '1235124083492147200', 'indices': [231, 254], 'media_url': 'http://pbs.twimg.com/media/ESQKz1oUUAAljff.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ESQKz1oUUAAljff.jpg', 'url': 'https://t.co/5QPwJY8JdB', 'display_url': 'pic.twitter.com/5QPwJY8JdB', 'expanded_url': 'https://twitter.com/gponedotcom/status/1235124085547360256/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1050, 'h': 616, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 399, 'resize': 'fit'}, 'medium': {'w': 1050, 'h': 616, 'resize': 'fit'}}}]}",2,16,,gpone.com,28869,146,470,71,,"[-75.45736313, 43.21272978]",0.0,1.0,0.0,0.0
301,2020-03-04 08:19:05+00:00,1235117549378867200,"Coronavirus mask is available in louis Vuitton  is that’s true!!!!PR SIDNEY GARCIA SIDNEY G PROMOTION @ Beverly Hills, California https://t.co/uzpHiygNjn","mask available louis vuitton ’ truepr sidney garcia sidney g promotion beverly hills california
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/uzpHiygNjn', 'expanded_url': 'https://www.instagram.com/p/B9TgSqEhgHk/?igshid=50ip7c8nbpq3', 'display_url': 'instagram.com/p/B9TgSqEhgHk/…', 'indices': [130, 153]}]}",0,0,6059.0,SIDNEY G PROMOTION,665,1215,1,404,newport beach ca,"[-118.40033, 34.07347]",0.0,1.0,0.0,0.0
302,2020-03-04 08:17:55+00:00,1235117254481600512,"#Repost @amdiabetesassn
The @cdcgov has determined that COVID-19 is a serious public health threat. This is especially true for people with diabetes who face greater risks of complications when dealing with viral… https://t.co/Cux4sBLv7b","repost amdiabetesassn cdcgov determined serious public health threat especially true people diabetes face greater risks complications dealing viral…
","{'hashtags': [{'text': 'Repost', 'indices': [0, 7]}], 'symbols': [], 'user_mentions': [{'screen_name': 'AmDiabetesAssn', 'name': 'amdiabetesassn', 'id': 23794763, 'id_str': '23794763', 'indices': [8, 23]}, {'screen_name': 'CDCgov', 'name': 'CDC', 'id': 146569971, 'id_str': '146569971', 'indices': [28, 35]}], 'urls': [{'url': 'https://t.co/Cux4sBLv7b', 'expanded_url': 'https://www.instagram.com/p/B9TgJ_RBGi4/?igshid=nmv0uyznr4mt', 'display_url': 'instagram.com/p/B9TgJ_RBGi4/…', 'indices': [214, 237]}]}",0,0,27053.0,RiasHallmarkJewelry,77,88,4,1789,Brooklyn  ,"[-73.9986799, 40.60506]",0.254,0.448,0.298,0.2944
303,2020-03-12 21:13:03+00:00,1238211426948468736,"@CityofMonroe Mayor Jamie Mayo issues Executive Order halting water disconnections and additional statements re: the response Coronavirus (COVID-19). @ Monroe, Louisiana https://t.co/zGVD06O9A2","cityofmonroe mayor jamie mayo issues executive order halting water disconnections additional statements response monroe louisiana
","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CityofMonroe', 'name': 'City of Monroe, LA', 'id': 44144800, 'id_str': '44144800', 'indices': [0, 13]}], 'urls': [{'url': 'https://t.co/zGVD06O9A2', 'expanded_url': 'https://www.instagram.com/p/B9pfOKuhEHk/?igshid=qh002l1a6fqn', 'display_url': 'instagram.com/p/B9pfOKuhEHk/…', 'indices': [170, 193]}]}",2,3,25011.0,"City of Monroe, LA",2342,408,31,857,"Monroe, Louisiana","[-92.0949, 32.5103]",0.0,1.0,0.0,0.0
304,2020-03-12 21:14:15+00:00,1238211728976089088,"Yo #CoronaVirus, come at me son... I got them Infinity Stones!!! #BlackTwitter #Immune #ThreeSeaShells #MarineCorps #Marines #CobraGold #DemolitionMan @ Long Beach, Calif. https://t.co/zhNYJUY12u","yo come son got infinity stones blacktwitter immune threeseashells marinecorps marines cobragold demolitionman long beach calif
","{'hashtags': [{'text': 'CoronaVirus', 'indices': [3, 15]}, {'text': 'BlackTwitter', 'indices': [65, 78]}, {'text': 'Immune', 'indices': [79, 86]}, {'text': 'ThreeSeaShells', 'indices': [87, 102]}, {'text': 'MarineCorps', 'indices': [103, 115]}, {'text': 'Marines', 'indices': [116, 124]}, {'text': 'CobraGold', 'indices': [125, 135]}, {'text': 'DemolitionMan', 'indices': [136, 150]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/zhNYJUY12u', 'expanded_url': 'https://www.instagram.com/p/B9pfW8yBYkD/?igshid=s532ed9tkiy7', 'display_url': 'instagram.com/p/B9pfW8yBYkD/…', 'indices': [172, 195]}]}",0,0,6037.0,Rob Greer,245,257,12,6368,"Belmont Shore, California","[-118.1350098, 33.7600288]",0.0,0.872,0.128,0.296
305,2020-03-12 21:15:38+00:00,1238212076788686848,"We know that everyone is quite concerned about the Coronavirus, so we wanted to post this information relating to how we are addressing this unprecedented event. 
We want to emphasize that Trapeze Arts remains open,… https://t.co/GA7Ng9npfL","know everyone quite concerned wanted post information relating addressing unprecedented event want emphasize trapeze remains open…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/GA7Ng9npfL', 'expanded_url': 'https://www.instagram.com/p/B9pfhVnAMNj/?igshid=hvhwxru7vkag', 'display_url': 'instagram.com/p/B9pfhVnAMNj/…', 'indices': [217, 240]}]}",0,0,6001.0,Trapeze Arts,500,147,6,70,"Oakland, CA","[-122.30231827, 37.81071883]",0.0,0.92,0.08,0.0772
306,2020-03-12 21:17:29+00:00,1238212542612283393,Trying to stick close to home due to COVID-19? We’ll bring wine to YOU! If you live in the Portland Metro Area just follow the link in our profile. Order 6 bottles (use coupon code “SIX”) or 12 bottles (use coupon… https://t.co/BxVxV7EYAa,"trying stick close home due ’ bring wine live poland metro area follow link profile order bottles use coupon code “ six ” bottles use coupon…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/BxVxV7EYAa', 'expanded_url': 'https://www.instagram.com/p/B9pfuw9BE9N/?igshid=78qkm7ns2fpb', 'display_url': 'instagram.com/p/B9pfuw9BE9N/…', 'indices': [215, 238]}]}",0,1,41005.0,Hip Chicks Do Wine,3232,1105,233,2334,"Portland, OR","[-122.64202, 45.48995]",0.0,1.0,0.0,0.0
307,2020-03-12 21:58:53+00:00,1238222960869154817,Lines are like it’s the end of the world ... thanks a lot China 😷 @ BJ's Wholesale Club https://t.co/CsUYPJq7mG,"lines like ’ end world thanks lot china 😷 bjs wholesale club
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/CsUYPJq7mG', 'expanded_url': 'https://www.instagram.com/p/B9pkeJzHynf/?igshid=eiviy87zxwz4', 'display_url': 'instagram.com/p/B9pkeJzHynf/…', 'indices': [88, 111]}]}",0,0,,Riley,66,247,17,85,,"[-71.17450984, 42.24220201]",0.0,0.597,0.403,0.6597
308,2020-03-13 01:31:02+00:00,1238276350349369344,"Repost from thalia_nola
•
A Statement from Kristen &amp; Michael on COVID-19:

In light of the Coronavirus outbreak, we would like to update all our customers that we are closely monitoring the spread of the virus and… https://t.co/wx25J1N9Xs","repost thalianola • statement kristen amp michael light outbreak would like update customers closely monitoring spread and…
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/wx25J1N9Xs', 'expanded_url': 'https://www.instagram.com/p/B9p8v6vFJ9B/?igshid=babsyutoma1u', 'display_url': 'instagram.com/p/B9p8v6vFJ9B/…', 'indices': [219, 242]}]}",1,3,22051.0,Jason Williams,4363,2032,58,883,"New Orleans, LA","[-90.07021, 29.93816]",0.0,0.857,0.143,0.3612
309,2020-03-13 01:31:49+00:00,1238276547619905536,Not surprisingly chipotle is also running low on paper products. #coronavirus #Chipotle @ Chipotle Mexican Grill https://t.co/77N9vFaKO7,"surprisingly chipotle also running low paper products chipotle chipotle mexican grill
","{'hashtags': [{'text': 'coronavirus', 'indices': [65, 77]}, {'text': 'Chipotle', 'indices': [78, 87]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/77N9vFaKO7', 'expanded_url': 'https://www.instagram.com/p/B9p81uSJ5v-/?igshid=nq7umcukuwv5', 'display_url': 'instagram.com/p/B9p81uSJ5v-/…', 'indices': [113, 136]}]}",0,0,12095.0,David Turner,246,425,20,3947,"Orlando, FL","[-81.36531204, 28.59364097]",0.158,0.677,0.165,0.0258
310,2020-03-13 01:33:11+00:00,1238276891666255875,Lines for groceries out the street #coronavirus #dontpanic #pandamonium #timeoutnewyork #artonlink #ny1pic @ Upper West Side https://t.co/Pm27k1QTMj,"lines groceries street dontpanic pandamonium timeoutnewyork aonlink nypic upper west side
","{'hashtags': [{'text': 'coronavirus', 'indices': [35, 47]}, {'text': 'dontpanic', 'indices': [48, 58]}, {'text': 'pandamonium', 'indices': [59, 71]}, {'text': 'timeoutnewyork', 'indices': [72, 87]}, {'text': 'artonlink', 'indices': [88, 98]}, {'text': 'ny1pic', 'indices': [99, 106]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Pm27k1QTMj', 'expanded_url': 'https://www.instagram.com/p/B9p8_tGBW0N/?igshid=zyxuxoartr8p', 'display_url': 'instagram.com/p/B9p8_tGBW0N/…', 'indices': [125, 148]}]}",0,0,36061.0,Rob Ordonez,854,2033,104,1117,"New York, NY","[-73.97527778, 40.78694444]",0.0,1.0,0.0,0.0
311,2020-03-13 01:35:38+00:00,1238277508295987200,Lines everywhere! #coronavirus #dontpanic #emergency #timeoutnewyork #artonlink #ny1pic @ Upper East Side https://t.co/zzGF8a8LfP,"lines everywhere dontpanic emergency timeoutnewyork aonlink nypic upper east side
","{'hashtags': [{'text': 'coronavirus', 'indices': [18, 30]}, {'text': 'dontpanic', 'indices': [31, 41]}, {'text': 'emergency', 'indices': [42, 52]}, {'text': 'timeoutnewyork', 'indices': [53, 68]}, {'text': 'artonlink', 'indices': [69, 79]}, {'text': 'ny1pic', 'indices': [80, 87]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/zzGF8a8LfP', 'expanded_url': 'https://www.instagram.com/p/B9p9Rmoh6kO/?igshid=6f4bkyoyxiwm', 'display_url': 'instagram.com/p/B9p9Rmoh6kO/…', 'indices': [106, 129]}]}",0,0,36061.0,Rob Ordonez,854,2033,104,1117,"New York, NY","[-73.96555556, 40.76916667]",0.224,0.776,0.0,-0.3818
312,2020-03-06 18:34:49+00:00,1235997277166030850,"Just getting ready for #firstfriday parkrecdtsp w/ my certifiedfreshdjs @DJFRESHFL @therealdjdani Who’s coming? #lysol #purell #coronavirus is a #hoax @ Saint Petersburg, Florida https://t.co/HwZgNxZnFL","getting ready firstfriday parkrecdtsp w ceifiedfreshdjs djfreshfl therealdjdani ’ coming lysol purell hoax saint petersburg florida
","{'hashtags': [{'text': 'firstfriday', 'indices': [23, 35]}, {'text': 'lysol', 'indices': [112, 118]}, {'text': 'purell', 'indices': [119, 126]}, {'text': 'coronavirus', 'indices': [127, 139]}, {'text': 'hoax', 'indices': [145, 150]}], 'symbols': [], 'user_mentions': [{'screen_name': 'DJFRESHFL', 'name': 'DJ Fresh', 'id': 46258746, 'id_str': '46258746', 'indices': [72, 82]}, {'screen_name': 'therealdjdani', 'name': 'DJ Dani', 'id': 2508826139, 'id_str': '2508826139', 'indices': [83, 97]}], 'urls': [{'url': 'https://t.co/HwZgNxZnFL', 'expanded_url': 'https://www.instagram.com/p/B9ZwIFFn1Lv/?igshid=1qyjtywu3i7g2', 'display_url': 'instagram.com/p/B9ZwIFFn1Lv/…', 'indices': [179, 202]}]}",0,1,6037.0,SERAFIN,10868,3134,212,3863,"Los Angeles, CA","[-82.6794, 27.7706]",0.127,0.723,0.151,0.1027
313,2020-03-03 01:03:54+00:00,1234645644356325377,Todo lo que tienes que saber del #Coronavirus. Cómo prevenirlo y sus síntomas. Desliza para ver las imágenes ⏭ Vía @TelemundoNews @ Telemundo 48 https://t.co/UZZOa43Jyf,"todo lo que tienes que saber del cómo prevenirlo sus síntomas desliza para ver las imágenes ⏭ vía telemundonews telemundo
","{'hashtags': [{'text': 'Coronavirus', 'indices': [33, 45]}], 'symbols': [], 'user_mentions': [{'screen_name': 'TelemundoNews', 'name': 'Noticias Telemundo', 'id': 152142811, 'id_str': '152142811', 'indices': [115, 129]}], 'urls': [{'url': 'https://t.co/UZZOa43Jyf', 'expanded_url': 'https://www.instagram.com/p/B9QJsdshw99/?igshid=17tfda7kdc1vq', 'display_url': 'instagram.com/p/B9QJsdshw99/…', 'indices': [145, 168]}]}",0,0,6085.0,Telemundo 48,5900,635,83,180,San Jose,"[-121.92329, 37.38203]",0.0,1.0,0.0,0.0
314,2020-03-03 01:07:22+00:00,1234646513340616711,"👿 😷 #corona #coronavirus @ Yonkers, New York https://t.co/oFmrm6xtnP","👿 😷 yonkers new york
","{'hashtags': [{'text': 'corona', 'indices': [4, 11]}, {'text': 'coronavirus', 'indices': [12, 24]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/oFmrm6xtnP', 'expanded_url': 'https://www.instagram.com/p/B9QKFxjhhqG/?igshid=lpc330re6q9x', 'display_url': 'instagram.com/p/B9QKFxjhhqG/…', 'indices': [45, 68]}]}",0,0,48213.0,Alejandro,601,1091,19,81,NEW YORK,"[-73.8644, 40.9415]",0.0,1.0,0.0,0.0
315,2020-03-03 01:53:07+00:00,1234658026792992768,All this Coronavirus talk has me dreaming of hot and sticky summer nights with an ice cold bottle of corona next to a roaring fire in the wilderness.,"talk dreaming hot sticky summer nights ice cold bottle next roaring fire wilderness
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",0,0,36001.0,Andy Arthur,2760,2840,154,1,"Delmar, NY","[-73.8514921, 42.6143772]",0.167,0.833,0.0,-0.34
316,2020-03-20 00:12:52+00:00,1240793394231771145,Social distancing party - Drinking a Zugbock by @milewidebeer @ Crib De Curt  — https://t.co/JMa3UNhgl3,"social distancing pay drinking zugbock milewidebeer crib de cu —
","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MileWideBeer', 'name': 'Mile Wide Beer Co.', 'id': 2878357024, 'id_str': '2878357024', 'indices': [48, 61]}], 'urls': [{'url': 'https://t.co/JMa3UNhgl3', 'expanded_url': 'http://untp.beer/s/c879530942', 'display_url': 'untp.beer/s/c879530942', 'indices': [80, 103]}]}",0,1,21111.0,Curtis Wohlford,335,1052,19,11366,"Louisville, KY","[-85.7718, 38.1827]",0.149,0.851,0.0,-0.1027
317,2020-03-20 00:13:49+00:00,1240793633546285058,"Corona said “you can run but you can’t hide.” So, I ran and hid. @ Lake Daniel Greenway https://t.co/aEyfft279m","said “ run ’ hide ” ran hid lake daniel greenway
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/aEyfft279m', 'expanded_url': 'https://www.instagram.com/p/B971ee3JI_q/?igshid=f51rn3pofq82', 'display_url': 'instagram.com/p/B971ee3JI_q/…', 'indices': [88, 111]}]}",0,0,37081.0,Peter Udo,149,32,1,34,"Greensboro, NC","[-79.82689755, 36.08149655]",0.341,0.659,0.0,-0.2732
318,2020-03-20 00:14:10+00:00,1240793720615821316,"Drive through ice cream for the family. Thank you Woody’s. Social distancing. 🍦 (@ Woody's Cone Stop in Grand Rapids, MI) https://t.co/DgyUMYEWIT https://t.co/k3fiEtwlwh","drive ice cream family thank woody ’ social distancing 🍦 woodys cone stop grand rapids mi
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/DgyUMYEWIT', 'expanded_url': 'https://www.swarmapp.com/c/eOdyFdwEGYd', 'display_url': 'swarmapp.com/c/eOdyFdwEGYd', 'indices': [122, 145]}], 'media': [{'id': 1240793718568910850, 'id_str': '1240793718568910850', 'indices': [146, 169], 'media_url': 'http://pbs.twimg.com/media/ETgvUCLWAAIhBPA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ETgvUCLWAAIhBPA.jpg', 'url': 'https://t.co/k3fiEtwlwh', 'display_url': 'pic.twitter.com/k3fiEtwlwh', 'expanded_url': 'https://twitter.com/BenRisinger/status/1240793720615821316/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1920, 'h': 1440, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}}]}",0,3,26081.0,Ben Risinger,3932,2204,318,4209,"Grand Rapids, Michigan","[-85.64967491, 42.91251079]",0.118,0.588,0.294,0.5106
319,2020-03-20 00:15:39+00:00,1240794094584152070,"Coronavirus (COVID-19) guidance for patients with kidney disease

https://t.co/AL4YDZRy8A @ Hammond, Indiana https://t.co/j5KJCLIJTA","guidance patients kidney disease hammond indiana
","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/AL4YDZRy8A', 'expanded_url': 'https://www.kidneycareuk.org/news-and-campaigns/coronavirus-advice/', 'display_url': 'kidneycareuk.org/news-and-campa…', 'indices': [66, 89]}, {'url': 'https://t.co/j5KJCLIJTA', 'expanded_url': 'https://www.instagram.com/p/B971r_HA1BJ/?igshid=1x6zj3r5pvv54', 'display_url': 'instagram.com/p/B971r_HA1BJ/…', 'indices': [109, 132]}]}",0,0,18089.0,James Myers,999,1815,18,1069,"Crown Point, IN","[-87.4804, 41.5957]",0.0,1.0,0.0,0.0
320,2020-03-20 00:15:54+00:00,1240794157494366208,"remember when we could go to museums. Had so much fun seeing this really great show, and especially this Orozco, with @garycruzstudio weeks ago. #VidaAmericana at @whitneymuseum - it’s so good; go see it post-corona… https://t.co/76CdtV8REU","remember could go museums much fun seeing really great show especially orozco garycruzstudio weeks ago vidaamericana whitneymuseum ’ good go see post…
","{'hashtags': [{'text': 'VidaAmericana', 'indices': [145, 159]}], 'symbols': [], 'user_mentions': [{'screen_name': 'whitneymuseum', 'name': 'Whitney Museum', 'id': 16517711, 'id_str': '16517711', 'indices': [163, 177]}], 'urls': [{'url': 'https://t.co/76CdtV8REU', 'expanded_url': 'https://www.instagram.com/p/B971ttOFTCY/?igshid=12nxavha4n989', 'display_url': 'instagram.com/p/B971ttOFTCY/…', 'indices': [217, 240]}]}",0,1,36061.0,Marian Casey,260,1610,14,24420,"New York, NY","[-74.00909502, 40.73954174]",0.0,0.63,0.37,0.8908
